"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","CPI","TOT","IDX2015","Q","2010-Q3",93.28941,
"ITA","CPI","TOT","IDX2015","Q","2010-Q4",93.53339,
"ITA","CPI","TOT","IDX2015","Q","2011-Q1",94.44962,
"ITA","CPI","TOT","IDX2015","Q","2011-Q2",95.34884,
"ITA","CPI","TOT","IDX2015","Q","2011-Q3",95.90697,
"ITA","CPI","TOT","IDX2015","Q","2011-Q4",96.62016,
"ITA","CPI","TOT","IDX2015","Q","2012-Q1",97.51938,
"ITA","CPI","TOT","IDX2015","Q","2012-Q2",98.48062,
"ITA","CPI","TOT","IDX2015","Q","2012-Q3",98.94574,
"ITA","CPI","TOT","IDX2015","Q","2012-Q4",99.00775,
"ITA","CPI","TOT","IDX2015","Q","2013-Q1",99.37984,
"ITA","CPI","TOT","IDX2015","Q","2013-Q2",99.62791,
"ITA","CPI","TOT","IDX2015","Q","2013-Q3",100.062,
"ITA","CPI","TOT","IDX2015","Q","2013-Q4",99.68993,
"ITA","CPI","TOT","IDX2015","Q","2014-Q1",99.87597,
"ITA","CPI","TOT","IDX2015","Q","2014-Q2",100.062,
"ITA","CPI","TOT","IDX2015","Q","2014-Q3",100,
"ITA","CPI","TOT","IDX2015","Q","2014-Q4",99.78294,
"ITA","CPI","TOT","IDX2015","Q","2015-Q1",99.62791,
"ITA","CPI","TOT","IDX2015","Q","2015-Q2",100.124,
"ITA","CPI","TOT","IDX2015","Q","2015-Q3",100.186,
"ITA","CPI","TOT","IDX2015","Q","2015-Q4",99.93799,
"ITA","CPI","TOT","IDX2015","Q","2016-Q1",99.53333,
"ITA","CPI","TOT","IDX2015","Q","2016-Q2",99.73333,
"ITA","CPI","TOT","IDX2015","Q","2016-Q3",100.1667,
"ITA","CPI","TOT","IDX2015","Q","2016-Q4",100.0667,
"ITA","CPI","TOT","IDX2015","Q","2017-Q1",100.8667,
"ITA","CPI","TOT","IDX2015","Q","2017-Q2",101.2333,
"ITA","CPI","TOT","IDX2015","Q","2017-Q3",101.3,
"ITA","CPI","TOT","IDX2015","Q","2017-Q4",101,
"ITA","CPI","TOT","IDX2015","Q","2018-Q1",101.6,
"ITA","CPI","TOT","IDX2015","Q","2018-Q2",102.1667,
"ITA","CPI","TOT","IDX2015","Q","2018-Q3",102.8,
"JPN","CPI","TOT","IDX2015","Q","1973-Q1",36.9,
"JPN","CPI","TOT","IDX2015","Q","1973-Q2",38.7,
"JPN","CPI","TOT","IDX2015","Q","1973-Q3",39.86666,
"JPN","CPI","TOT","IDX2015","Q","1973-Q4",41.56667,
"JPN","CPI","TOT","IDX2015","Q","1974-Q1",45.43333,
"JPN","CPI","TOT","IDX2015","Q","1974-Q2",47.5,
"JPN","CPI","TOT","IDX2015","Q","1974-Q3",49.23333,
"JPN","CPI","TOT","IDX2015","Q","1974-Q4",51.33333,
"JPN","CPI","TOT","IDX2015","Q","1975-Q1",52.36666,
"JPN","CPI","TOT","IDX2015","Q","1975-Q2",53.8,
"JPN","CPI","TOT","IDX2015","Q","1975-Q3",54.33333,
"JPN","CPI","TOT","IDX2015","Q","1975-Q4",55.7,
"JPN","CPI","TOT","IDX2015","Q","1976-Q1",57.03333,
"JPN","CPI","TOT","IDX2015","Q","1976-Q2",58.83333,
"JPN","CPI","TOT","IDX2015","Q","1976-Q3",59.56667,
"JPN","CPI","TOT","IDX2015","Q","1976-Q4",61.03333,
"JPN","CPI","TOT","IDX2015","Q","1977-Q1",62.4,
"JPN","CPI","TOT","IDX2015","Q","1977-Q2",64.1,
"JPN","CPI","TOT","IDX2015","Q","1977-Q3",64.3,
"JPN","CPI","TOT","IDX2015","Q","1977-Q4",64.96667,
"JPN","CPI","TOT","IDX2015","Q","1978-Q1",65.3,
"JPN","CPI","TOT","IDX2015","Q","1978-Q2",66.66666,
"JPN","CPI","TOT","IDX2015","Q","1978-Q3",67.16666,
"JPN","CPI","TOT","IDX2015","Q","1978-Q4",67.4,
"JPN","CPI","TOT","IDX2015","Q","1979-Q1",67.26667,
"JPN","CPI","TOT","IDX2015","Q","1979-Q2",68.86667,
"JPN","CPI","TOT","IDX2015","Q","1979-Q3",69.53333,
"JPN","CPI","TOT","IDX2015","Q","1979-Q4",70.73333,
"JPN","CPI","TOT","IDX2015","Q","1980-Q1",72.13333,
"JPN","CPI","TOT","IDX2015","Q","1980-Q2",74.43333,
"JPN","CPI","TOT","IDX2015","Q","1980-Q3",75.2,
"JPN","CPI","TOT","IDX2015","Q","1980-Q4",76.13333,
"JPN","CPI","TOT","IDX2015","Q","1981-Q1",76.83334,
"JPN","CPI","TOT","IDX2015","Q","1981-Q2",78.1,
"JPN","CPI","TOT","IDX2015","Q","1981-Q3",78.33334,
"JPN","CPI","TOT","IDX2015","Q","1981-Q4",79.26667,
"JPN","CPI","TOT","IDX2015","Q","1982-Q1",79.26667,
"JPN","CPI","TOT","IDX2015","Q","1982-Q2",80.1,
"JPN","CPI","TOT","IDX2015","Q","1982-Q3",80.5,
"JPN","CPI","TOT","IDX2015","Q","1982-Q4",81.23333,
"JPN","CPI","TOT","IDX2015","Q","1983-Q1",80.96667,
"JPN","CPI","TOT","IDX2015","Q","1983-Q2",81.93333,
"JPN","CPI","TOT","IDX2015","Q","1983-Q3",81.7,
"JPN","CPI","TOT","IDX2015","Q","1983-Q4",82.6,
"JPN","CPI","TOT","IDX2015","Q","1984-Q1",82.9,
"JPN","CPI","TOT","IDX2015","Q","1984-Q2",83.6,
"JPN","CPI","TOT","IDX2015","Q","1984-Q3",83.56667,
"JPN","CPI","TOT","IDX2015","Q","1984-Q4",84.53333,
"JPN","CPI","TOT","IDX2015","Q","1985-Q1",84.66666,
"JPN","CPI","TOT","IDX2015","Q","1985-Q2",85.36667,
"JPN","CPI","TOT","IDX2015","Q","1985-Q3",85.5,
"JPN","CPI","TOT","IDX2015","Q","1985-Q4",85.86667,
"JPN","CPI","TOT","IDX2015","Q","1986-Q1",85.93333,
"JPN","CPI","TOT","IDX2015","Q","1986-Q2",86.13333,
"JPN","CPI","TOT","IDX2015","Q","1986-Q3",85.7,
"JPN","CPI","TOT","IDX2015","Q","1986-Q4",85.66666,
"JPN","CPI","TOT","IDX2015","Q","1987-Q1",85.2,
"JPN","CPI","TOT","IDX2015","Q","1987-Q2",86.26667,
"JPN","CPI","TOT","IDX2015","Q","1987-Q3",86.1,
"JPN","CPI","TOT","IDX2015","Q","1987-Q4",86.3,
"JPN","CPI","TOT","IDX2015","Q","1988-Q1",85.86667,
"JPN","CPI","TOT","IDX2015","Q","1988-Q2",86.46667,
"JPN","CPI","TOT","IDX2015","Q","1988-Q3",86.6,
"JPN","CPI","TOT","IDX2015","Q","1988-Q4",87.26667,
"JPN","CPI","TOT","IDX2015","Q","1989-Q1",86.76667,
"JPN","CPI","TOT","IDX2015","Q","1989-Q2",88.8,
"JPN","CPI","TOT","IDX2015","Q","1989-Q3",88.96667,
"JPN","CPI","TOT","IDX2015","Q","1989-Q4",89.53333,
"JPN","CPI","TOT","IDX2015","Q","1990-Q1",89.86667,
"JPN","CPI","TOT","IDX2015","Q","1990-Q2",91.06667,
"JPN","CPI","TOT","IDX2015","Q","1990-Q3",91.3,
"JPN","CPI","TOT","IDX2015","Q","1990-Q4",92.73333,
"JPN","CPI","TOT","IDX2015","Q","1991-Q1",93.2,
"JPN","CPI","TOT","IDX2015","Q","1991-Q2",94.16666,
"JPN","CPI","TOT","IDX2015","Q","1991-Q3",94.16666,
"JPN","CPI","TOT","IDX2015","Q","1991-Q4",95.3,
"JPN","CPI","TOT","IDX2015","Q","1992-Q1",95,
"JPN","CPI","TOT","IDX2015","Q","1992-Q2",96.33334,
"JPN","CPI","TOT","IDX2015","Q","1992-Q3",95.86667,
"JPN","CPI","TOT","IDX2015","Q","1992-Q4",96.26667,
"JPN","CPI","TOT","IDX2015","Q","1993-Q1",96.23333,
"JPN","CPI","TOT","IDX2015","Q","1993-Q2",97.13333,
"JPN","CPI","TOT","IDX2015","Q","1993-Q3",97.56667,
"JPN","CPI","TOT","IDX2015","Q","1993-Q4",97.3,
"JPN","CPI","TOT","IDX2015","Q","1994-Q1",97.43333,
"JPN","CPI","TOT","IDX2015","Q","1994-Q2",97.83334,
"JPN","CPI","TOT","IDX2015","Q","1994-Q3",97.56667,
"JPN","CPI","TOT","IDX2015","Q","1994-Q4",98.1,
"JPN","CPI","TOT","IDX2015","Q","1995-Q1",97.56667,
"JPN","CPI","TOT","IDX2015","Q","1995-Q2",97.8,
"JPN","CPI","TOT","IDX2015","Q","1995-Q3",97.56667,
"JPN","CPI","TOT","IDX2015","Q","1995-Q4",97.5,
"JPN","CPI","TOT","IDX2015","Q","1996-Q1",97.23333,
"JPN","CPI","TOT","IDX2015","Q","1996-Q2",97.93333,
"JPN","CPI","TOT","IDX2015","Q","1996-Q3",97.76667,
"JPN","CPI","TOT","IDX2015","Q","1996-Q4",98.03333,
"JPN","CPI","TOT","IDX2015","Q","1997-Q1",97.8,
"JPN","CPI","TOT","IDX2015","Q","1997-Q2",99.93333,
"JPN","CPI","TOT","IDX2015","Q","1997-Q3",99.9,
"JPN","CPI","TOT","IDX2015","Q","1997-Q4",100.1667,
"JPN","CPI","TOT","IDX2015","Q","1998-Q1",99.76667,
"JPN","CPI","TOT","IDX2015","Q","1998-Q2",100.2667,
"JPN","CPI","TOT","IDX2015","Q","1998-Q3",99.7,
"JPN","CPI","TOT","IDX2015","Q","1998-Q4",100.7,
"JPN","CPI","TOT","IDX2015","Q","1999-Q1",99.66666,
"JPN","CPI","TOT","IDX2015","Q","1999-Q2",100,
"JPN","CPI","TOT","IDX2015","Q","1999-Q3",99.7,
"JPN","CPI","TOT","IDX2015","Q","1999-Q4",99.7,
"JPN","CPI","TOT","IDX2015","Q","2000-Q1",99.06667,
"JPN","CPI","TOT","IDX2015","Q","2000-Q2",99.3,
"JPN","CPI","TOT","IDX2015","Q","2000-Q3",99.06667,
"JPN","CPI","TOT","IDX2015","Q","2000-Q4",98.93333,
"JPN","CPI","TOT","IDX2015","Q","2001-Q1",98.63333,
"JPN","CPI","TOT","IDX2015","Q","2001-Q2",98.56667,
"JPN","CPI","TOT","IDX2015","Q","2001-Q3",98.3,
"JPN","CPI","TOT","IDX2015","Q","2001-Q4",97.93333,
"JPN","CPI","TOT","IDX2015","Q","2002-Q1",97.23333,
"JPN","CPI","TOT","IDX2015","Q","2002-Q2",97.66666,
"JPN","CPI","TOT","IDX2015","Q","2002-Q3",97.5,
"JPN","CPI","TOT","IDX2015","Q","2002-Q4",97.4,
"JPN","CPI","TOT","IDX2015","Q","2003-Q1",97,
"JPN","CPI","TOT","IDX2015","Q","2003-Q2",97.43333,
"JPN","CPI","TOT","IDX2015","Q","2003-Q3",97.26667,
"JPN","CPI","TOT","IDX2015","Q","2003-Q4",97.1,
"JPN","CPI","TOT","IDX2015","Q","2004-Q1",96.86667,
"JPN","CPI","TOT","IDX2015","Q","2004-Q2",97.13333,
"JPN","CPI","TOT","IDX2015","Q","2004-Q3",97.16666,
"JPN","CPI","TOT","IDX2015","Q","2004-Q4",97.6,
"JPN","CPI","TOT","IDX2015","Q","2005-Q1",96.9,
